ID	GSM442435	GSM442437	GSM442538	GSM442540	GSM442567	GSM442568	GSM463624	GSM463625	GSM510424	GSM510425	GSM510426	GSM510427	GSM510428	GSM510429	GSM510430	GSM510431	GSM510483	GSM510484	GSM510485	GSM510487	GSM510488	GSM510489	GSM510490	GSM510491	GSM510492	GSM510493	GSM510494	GSM510495	GSM510496	GSM510497.x	GSM510498	GSM510499	GSM510500	GSM510501	GSM510502	GSM510503	GSM510504	GSM510505	GSM510506	GSM510497.y	GSM730634	GSM730635	GSM730636	GSM730637.x	GSM730638	GSM730639	GSM730640	GSM730641	GSM730642	GSM561031	GSM720644	GSM730655	GSM730637.y	GSM730657	GSM730658	GSM730659	GSM835124	GSM835125	GSM835126	GSM730643	GSM1429347
DR_0182	0.486546901	1.453379432	0.35829613	0.490635559	-0.160174646	0.183209621	0.385625544	-0.0966809	-0.34141827	0.26881075	0.4956479	0.71594715	0.23653746	-0.97546434	-2.8373487	0.9269824	1.3318596	0.82564545	-0.10921073	0.0954237	0.69017935	1.7458849	0.48309612	1.0680847	3.698605	0.84650224	-2.5186858	0.5407176	0.82989764	1.5277312	3.5007722	1.8970752	-0.34562397	0.17483449	0.48158288	-0.7905414	0.59831905	-0.9699378	3.3227942	1.5277312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.316	NA	0.415	NA	0.922
DR_0183	0.861755161	-0.060347408	0.192057071	-0.464327907	-0.249109309	0.148169696	0.291380859	-0.147395	0.5793929	0.34597206	0.53763866	0.74461985	0.5419507	-1.7057557	-1.6185241	-0.2323451	0.394217	0.29307556	-0.8903737	0.50428677	0.68585396	-0.06898117	1.027678	0.35155296	0.08419037	0.34113002	2.3164942	-0.03714466	0.12699175	0.653317	1.2878695	0.13700056	0.40902615	-0.90222526	0.6287761	0.06482124	0.23252583	-0.96992216	0.6286793	0.653317	0.7503539	-0.9798624	-0.9456152	-0.31414396	-2.1221719	-1.8038743	0.61633396	-2.2068348	0.40097857	NA	-0.13547057	-0.21194848	-0.31414396	-0.53285027	-0.25867048	-0.059266895	0.694	-1.322	0.61	2.31223	1.523
DR_0184	-0.21679284	-0.12590595	-0.207376599	0.252926307	-0.494811122	0.154929414	0.165217114	-0.368022	0.12928104	-0.5508914	-0.26427126	-0.30210352	0.15476036	0.8335726	1.4042165	0.22832489	2.0678382	1.8414221	-0.16106558	0.60238695	-0.2507367	0.92442083	-2.3901103	-0.1717205	-0.2395382	-0.27896452	-0.070477486	0.2850213	0.042407513	-0.34370756	-0.13448286	-0.18242025	0.06337643	0.26017046	0.2781539	0.27444267	0.17553139	-0.96994528	0.19671631	-0.34370756	-0.48883384	0.4211914	0.5430094	1.5203227	0.6935708	0.7185469	1.0090038	0.11509328	-0.6401602	-0.031433554	0.100692034	-0.20489374	1.5203227	0.32150206	-1.5650578	0.630393	0.239	NA	-2.245	-0.66250336	1.028
DR_0185	0.26223443	-0.446803266	0.214920785	-0.369759722	-0.113706147	0.017352221	-0.029901417	-0.817333	0.4421959	0.34065723	0.15930367	0.27153206	0.16215324	0.25643873	0.4822216	0.06403446	0.69526815	0.7665396	0.8997526	0.20491219	0.4392519	0.21073532	0.23324394	-0.29168797	-0.27905178	-0.07083082	0.18036938	-0.27035522	-0.28779602	-0.046203613	-0.20950603	-0.22509956	-0.45581913	0.03460455	-0.030032158	-0.4852848	-0.31725025	-0.9699333	0.017299652	-0.046203613	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.087445441	NA	NA	NA	NA	NA	NA	-0.981	-1.736	-1.318	NA	0.923
DR_0186	0.068956391	0.263981436	0.074217806	-0.288165632	0.042249866	0.280834032	-0.0096714	-0.962379	0.04060507	0.27519178	0.6288452	0.28868198	0.45334816	0.6430273	1.0812259	0.5672445	0.3063507	0.2540059	1.7262998	1.1476221	1.0376811	0.5677643	0.11659813	-2.6901941	-2.6707306	-3.0768156	-3.298277	-1.9149637	-2.010995	-2.2022228	-2.2966633	-2.5125813	-2.3616915	-2.276894	-2.1872454	-1.7664347	-1.8178806	-0.96995281	-2.1081371	-2.2022228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.007	-1.78	-1.283	NA	1.1
DR_0187	0.00033235	0.038832399	-0.15743385	0.160935733	NA	0.17904408	0.076248546	-0.797677	-1.4240832	-0.30791712	0.41257668	-0.0353446	-1.1239202	-2.3775911	-3.6254072	0.1785779	-0.10174847	1.237742	-0.7329266	-0.78285956	-2.4657948	0.15265036	1.6228414	-2.1336117	-1.870359	-3.4908452	-2.8206544	-2.5741677	-2.7977262	-6.0006037	-2.2899508	-1.0776625	-1.3510551	-1.6915145	-4.4443254	-2.6471257	-2.7043839	-0.96993781	-0.5683298	-6.0006037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.007	-1.698	-1.248	NA	1.078
DR_0188	0.093332197	-0.079553474	-0.241850188	-0.095790526	NA	0.107871667	-0.183976749	-0.444022	0.038716316	0.033405304	-0.19694853	-0.07045746	0.2495842	0.30710363	0.49615097	0.09475517	0.3772664	0.4761834	0.26659966	0.22283745	0.06843281	0.000269	-0.114964485	-2.3652134	-2.1359377	-2.5458565	-2.5284138	-1.7485933	-1.9846668	-2.4909391	-2.6879559	-3.6100993	-3.7013912	-4.0244217	-4.068903	-3.3049688	-3.3723917	-0.96993722	-4.2270737	-2.4909391	0.20082605	-0.13185525	-0.3251578	-1.5972548	-0.63949794	-0.18587542	-0.009516373	-0.43826723	0.9095268	NA	0.27405956	-0.07002893	-1.5972548	0.46629488	0.060895354	0.362284	0.831	-1.102	-0.302	1.4244572	1.011
DR_0189	0.052863967	-0.157497949	-0.161245895	0.234029518	-0.465185366	-0.194323814	-0.625384499	-0.0106222	0.27689743	-0.2043519	0.40709734	0.32249546	0.613616	-1.5096691	-1.2066603	0.6299062	0.22055244	1.103914	-1.3631492	0.48010874	0.4100542	0.017491817	1.8261113	1.0985813	0.706326	-0.44075203	0.9202571	1.0706844	1.0785332	0.9256244	0.87792206	1.2809391	1.10924	-1.1398654	-0.7192843	0.8087506	1.2850194	-0.96992217	0.48475313	0.9256244	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.462561115	NA	NA	NA	NA	NA	NA	0.492	-0.598	-0.128	NA	0.816
DR_0190	0.462624533	0.229576911	0.088814819	-0.004916163	-0.244900466	-0.096938169	0.059324551	-0.717635	0.8526883	0.92433596	0.555583	0.8761668	-0.013967991	-0.07367802	0.6201339	0.97656727	0.58324003	-0.13117075	-0.13528442	0.7401266	0.8429165	0.18543673	-0.088894844	-2.6134448	-2.553296	-1.4465992	-1.3644164	-1.5988779	-1.862773	-1.0265021	-1.7961111	-1.704824	-2.1655846	-0.6572442	-1.3129783	-1.9664774	-1.4628758	-0.9699318	0.019623756	-1.0265021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.436	-0.704	0.099	NA	0.992
DR_0191	-0.257561328	0.371380456	0.399975786	0.747768472	NA	0.011911085	-0.134504617	-0.721179	-0.10856056	-0.083786964	-0.30029678	-0.23128271	-0.49826145	0.05818081	-0.27779293	-0.4633789	-1.0119944	-0.56774664	-0.11367893	-0.5663929	-0.54577065	-0.5787401	-0.4075923	1.0960951	1.0458541	0.59866667	0.7470341	0.78250027	0.9295664	0.22381258	0.42742348	0.59667826	0.7252555	0.6312628	0.73070574	0.66224813	0.7607517	-0.96993333	0.24112654	0.22381258	-0.29459852	-1.0137095	-1.320929	-0.9651041	-0.62103397	-0.65182155	-0.3127616	-0.11303555	0.2164756	NA	-0.50017333	-0.3927853	-0.9651041	0.46505594	-0.20629928	-0.4262288	-0.546	-2.124	-0.966	0.45350468	1.212
DR_0192	0.208461466	0.184675453	-0.300663399	-0.041311928	-0.032394068	-0.268664119	0.092235868	-0.449746	0.31147814	0.5015993	1.335145	1.3407841	0.5203967	-2.0337515	0.028219223	0.27880383	1.1154561	0.82291555	0.030017376	1.0482955	1.0361533	0.15678072	0.90198517	0.21252632	0.17267466	-0.9758501	-0.25450253	0.4298072	0.3482995	1.1106791	1.0682073	0.552258	0.08619356	-1.0005696	-0.7421174	0.028143883	0.027967453	-0.96994168	1.1940746	1.1106791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.719	-2	-0.949	NA	1.272
DR_0193	0.174478852	0.234986081	0.017242693	0.353603658	0.026833079	-0.029840394	0.056508035	-0.611114	0.6714964	0.3808751	0.26890898	0.46876764	0.35425234	0.51439285	0.07001591	0.3457141	0.18050528	0.038614273	0.95476913	0.43277025	0.23326254	0.1620636	1.1929803	0.40209007	0.30638838	-0.4963622	-2.5408792	0.33147907	0.35334873	0.5793395	0.7814565	0.7630863	0.8383441	0.28482437	0.28776264	0.63559246	0.7338581	-0.96992603	1.2828512	0.5793395	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020507841	NA	NA	NA	NA	NA	NA	-0.887	-2.527	-1.035	NA	1.196
DR_0194	-1.279986919	0.30526138	0.169978152	0.200980781	-0.194773394	0.426259001	-0.195678938	-0.216713	2.4932938	2.5617027	2.8864927	2.82199	2.6082869	2.089764	2.362502	2.602376	1.4509354	1.6362853	2.1290083	2.181262	2.3087955	2.3332043	2.2585516	0.41028	-1.5241301	0.84650224	2.3164942	-5.3057265	-1.2330458	3.3457851	1.2720013	-1.3841894	0.90922356	2.337572	-3.6221197	-0.54106283	0.10288811	-0.96994169	1.0444517	3.3457851	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.259488626	NA	NA	NA	NA	NA	NA	-0.456	-0.907	-1.613	NA	0.848
DR_0195	0.101219484	-0.634027386	0.13559423	-0.256993182	-0.131919854	0.005323017	0.250262186	-0.0526161	0.17452145	0.34408188	0.119464874	0.03618908	0.2464838	0.054567337	-0.031283855	0.27188396	0.68726635	0.8304529	0.35221148	0.01686573	0.08591843	0.15701866	0.18511295	-0.5239892	-0.5313668	-0.7316332	-0.22547054	-0.43000412	-0.68049717	-0.33438873	-0.07538986	-0.2694373	-0.11967373	-0.39615345	-0.110135555	-0.41223383	-0.25962114	-0.96993336	-0.53013134	-0.33438873	-0.4565032	-1.3328724	-1.4198081	-2.017425	-0.89245766	-1.0984666	0.069835864	0.055714704	-0.052034378	0.166781302	-0.5904659	-0.7612871	-2.017425	0.47186077	0.050453782	0.30932173	-0.287	-1.222	-0.704	0.1540116	1.06
DR_0196	0.265849443	-0.29225288	0.031147071	-0.017736737	0.025195232	-0.251767686	0.198038346	-0.201225	0.063482285	-0.0073452	0.20841789	0.027235985	-0.018082619	-0.18034935	0.23539162	-0.02344513	-0.2538128	-0.35151482	-0.21564293	-0.01717949	0.013295174	-0.40641594	-0.4136362	0.16353512	0.23737621	0.90974617	0.7801161	-0.042858124	0.06455135	-0.11817932	0.052078247	0.3576517	0.3115263	0.21913862	0.35324812	0.10750294	-0.07428169	-0.96993338	0.5230932	-0.11817932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114	-1.807	-0.186	NA	1.039
DR_0197	-0.44255786	-0.098216061	-0.05856052	0.0565564	-0.320589893	-0.322248343	-0.147044681	-0.499544	0.24633884	0.31312847	0.35462666	0.07578993	0.49650764	0.40479565	0.37194633	0.2696495	0.33672428	0.659112	0.82235813	0.49740887	0.61336136	0.36239147	0.19415474	1.4191871	1.2837062	1.1514659	0.9393368	1.1908317	1.2047014	0.58245516	0.7971287	-0.7514286	-0.7391834	-1.0700855	-1.1228943	-0.042292595	-0.2265234	-0.96995289	-1.4697886	0.58245516	-1.3118638	-0.96821195	-0.90589154	-3.1898637	-1.8836455	-1.9238813	-1.6649207	-1.5571285	0.40652287	NA	0.26025388	-0.038219735	-3.1898637	0.2893632	-0.08239028	0.15476206	0.698	0.415	-1.626	0.57349944	1.07
DR_0198	-0.000484368	-0.066775058	0.095216793	-0.068716718	-0.225560245	-0.120943915	0.184644651	-0.179755	0.38888264	0.3097191	0.67612123	0.34671974	0.56807804	0.5549927	0.6960287	0.77056885	0.66093063	0.83013725	0.7762346	0.6612749	0.80705166	0.8679333	0.86418056	3.977273	3.6941867	4.3829937	5.4033833	2.7566705	2.7102423	3.243689	3.1727347	1.488472	1.1861963	1.9000115	1.6088214	1.7098131	1.6498022	-0.96994919	1.9952369	3.243689	-0.57478344	-0.6905912	-0.45215374	-0.5690341	-0.89947397	-0.64612776	-1.5242599	-1.0001311	0.4375652	NA	0.16268021	0.082125306	-0.5690341	-0.011921644	-0.13148901	-1.3111854	0.14	1.586	-0.074	0.11860168	0.999
DR_0199	-0.433084518	-0.046642586	0.007455254	0.279251984	-0.011101962	0.359472009	-0.281877069	-0.27142	3.2485454	4.050093	-0.34944594	-1.0653636	-1.1909561	-1.9000827	-0.4386146	0.4934312	2.4255357	3.949102	-0.053052664	0.21421787	-3.8763847	2.094498	1.7106917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.332	1.458	0.659	NA	1.11
DR_0200	-0.152848472	0.037465572	-0.172581083	-0.096602776	NA	0.079650901	0.098202563	-0.760814	-0.09599447	0.20843315	0.19869852	0.15188885	-0.2606249	-0.24834251	-0.38068295	-0.09366417	-0.35564232	-0.46535826	-0.74892473	-0.80732775	-0.6770067	-0.1072278	-0.13691759	1.0175843	1.205719	-0.70575404	0.8152025	1.4150496	1.1806679	0.9768381	1.0803814	1.5210457	1.3841972	0.7265763	0.7519784	1.8451214	2.0137815	-0.9699417	1.3204069	0.9768381	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.135568529	NA	NA	NA	NA	NA	NA	0.523	-1.59	-0.377	NA	1.16
DR_0201	0.139203414	0.369987107	0.393484539	0.818985385	-0.204515282	-0.105627264	0.118769758	-0.50847	1.0702095	1.1619091	1.1497917	1.3228188	0.6445427	0.53559256	0.46835423	0.6594839	-0.2005825	-0.36283016	-0.77917576	-0.38271427	-0.25392723	-0.2765026	-0.12462139	0.7677517	0.533062	0.5209117	1.6258602	0.4907694	0.43759394	0.46027613	1.0979633	0.41599083	0.44984436	0.49104452	2.4506917	0.1369443	-0.003676415	-0.96992604	-1.2308197	0.46027613	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.061416594	NA	NA	NA	NA	NA	NA	0.515	-1.588	-0.318	NA	1.041
DR_0202	0.170058349	0.120649054	NA	-0.158979858	NA	0.234424306	0.294549715	-0.15242	2.049005	2.1460338	2.2042851	2.0948973	1.3988104	1.6303382	1.8778877	1.4530334	1.4225445	1.3030901	0.90588284	1.2923384	1.4092855	0.9528699	0.73580027	1.2168388	1.2108498	1.205821	1.1560135	1.3764296	1.2850695	1.7276382	1.6194973	0.5414486	0.730649	1.3712358	1.382132	0.83301735	0.9397955	-0.96994171	1.992446	1.7276382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	-1.55	-0.253	NA	1.506
DR_0203	-0.033520838	0.076251895	0.170023798	-0.179834845	-0.040716774	0.376641899	0.299696478	-0.243367	0.5033817	0.10949373	-0.39958763	0.32386065	-0.0433712	2.104705	-0.40765524	-0.303658	0.22562361	0.5370035	0.99139977	0.023853302	0.29693985	-0.15517616	0.03993988	0.12062812	3.3588223	2.713797	-0.5690706	-0.30919442	-1.7081045	1.181463	3.777794	0.48901987	2.9375868	-0.7130358	-0.49168706	-0.08814263	0.68412805	-0.96992605	4.042922	1.181463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.763	-1.305	-0.86	NA	1.447
DR_0204	0.049714578	0.324015773	0.061372692	0.325823162	0.014472761	0.016721543	0.251878393	-0.156894	-2.9899757	2.5302408	-0.048117638	0.43992472	-0.5833764	-0.23086023	0.1139462	0.08841133	1.4121304	1.5088592	1.7327559	0.42391157	0.09370947	1.9923489	0.30098772	-1.089706	-1.0927706	-1.1437988	-1.335352	-1.2158003	-1.3422899	-0.77226067	-1.3217921	-1.3289065	-1.3174853	-1.3200679	-1.501257	-1.3098273	-1.4504747	-0.96994172	-2.0655518	-0.77226067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.585	-1.43	-0.916	NA	1.16
DR_0205	0.01836836	-0.231529694	-0.263009871	-0.013187032	NA	0.225676123	0.296186783	-0.129416	-0.73415947	0.1648674	-0.29019308	-0.65316963	0.16198063	-1.5144005	-1.1119523	-0.8395419	0.014036417	0.64431953	0.5206773	0.092010975	2.290887	0.97919464	0.38521147	-1.4499645	-1.4008522	-1.8848691	-1.7894692	-1.7409658	-1.7872839	-1.6445489	-1.4440618	-1.8004551	-1.7584376	-2.3893604	-2.5270395	-1.9791374	-1.9645433	-0.96992606	-2.1086392	-1.6445489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.556	-1.023	-0.916	NA	0.755
DR_0206	0.540908856	0.251370415	0.298499605	0.276025977	NA	0.1893086	NA	NA	0.23696756	0.23744154	-0.027169704	-0.16952181	0.20924664	1.2746377	0.9651327	0.60236263	0.86771345	0.94817257	0.60492134	0.270689	0.22604561	0.17465448	0.052725792	0.64810276	0.71827793	0.7921834	0.69174623	0.71763515	0.6306286	0.6170845	0.2482748	-0.18206406	-0.049736023	0.22754669	0.28248358	0.2923851	0.23859596	-0.96995291	-0.023514748	0.6170845	0.3355946	-0.1377064	-0.4053579	-0.47258776	-0.47970384	-2.3195884	-0.878682	-1.2685385	0.38958716	NA	1.348899	1.1422049	-0.47258776	-0.76529443	0.35064402	0.35577062	-0.137	-0.848	-0.255	0.13116038	1.114
DR_0207	0.600323573	0.288121481	0.236511928	0.316933455	0.029864471	0.231339475	0.431163554	-0.0754671	0.28444576	0.40107918	0.29082012	0.21777058	0.40043736	0.25124264	0.31070805	0.34453297	-0.095041275	-0.015604019	-0.00398922	0.32784557	0.31053257	-0.18771935	-0.17328072	1.2457628	1.4235744	0.14103937	-0.37890863	1.2696075	1.2549849	-0.046160698	0.2382698	0.70895576	0.89199734	-0.2937374	-0.3171029	0.98921585	0.83033943	-0.96994173	-1.2235651	-0.046160698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.699	-0.907	-0.171	NA	0.97
DR_0208	-0.221373688	-0.064715253	-0.03843	-0.019817062	NA	-0.042709476	0.080950041	-0.564585	0.20625734	-0.20870638	0.32321548	0.38611794	0.5933175	1.9281545	0.86752796	0.35543013	0.481606	0.3865471	-0.12610102	0.7869134	0.6358013	0.96786976	1.1587367	0.6883478	0.33595467	1.0241499	-0.40930343	-0.36446142	0.4730363	-3.435903	0.27070332	0.26114798	0.22412395	0.12169027	-0.17149878	0.43564892	-0.086072445	-0.96992607	-0.4031682	-3.435903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.356	-1.055	-0.556	NA	1.068
DR_0209	0.078811131	-0.160765014	-0.157037356	-0.20171083	0.051007718	0.074034612	-0.1283669	-0.295439	0.3007288	0.25640392	0.38301182	0.42368793	0.072384834	0.3786974	0.14078331	-0.028691292	0.84214973	0.91703224	0.9964533	1.0291519	1.1118345	0.7167492	0.7112169	0.41144037	0.35113525	1.7655408	3.6860611	0.3515272	0.47467804	-2.0708835	4.1198406	0.43410444	0.6058221	-1.330625	-1.5294008	0.68425894	0.72451305	-0.96993782	-0.013698101	-2.0708835	-1.0630141	-0.7959453	-0.8295448	-0.39802557	-0.3013425	-0.30188817	-0.51729053	-0.62285286	-0.5549852	NA	-0.38965076	-0.353631	-0.39802557	0.18338664	0.19773927	0.041292816	-0.514	-0.848	-0.651	-0.53134584	0.886
DR_0210	0.117456609	0.278095667	-0.358512794	-0.045617381	-0.137578471	-0.053666573	-0.034931305	-0.849814	0.29422474	0.1573267	0.15143585	0.34058952	-0.063996315	-2.19e-05	-0.10237217	-0.104948044	0.3536501	0.46110058	0.042316437	-0.15875435	0.005253792	-0.36219406	-0.27100277	0.26766777	-0.02979374	-0.23445892	-0.96365905	0.6674695	0.57635546	0.6479912	1.2194033	0.27437496	-0.20698881	-0.4396143	0.54079795	0.06904125	0.44373417	-0.96992218	1.0209217	0.6479912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.912	0	-0.184	NA	0.923
DR_0211	-0.022000857	0.090585467	-0.129694381	-0.190275006	NA	-0.081589729	-0.040711394	-0.765929	0.29503536	0.29790115	0.04121399	0.2653303	-0.01773262	0.38460732	0.31008625	0.08967018	0.25403166	0.41475296	0.24096775	0.24122429	0.3497591	0.07771778	-0.20481586	-0.21577549	-0.6082525	2.5523567	0.35100055	0.5315752	-0.015981674	2.9640136	1.755074	-1.402689	-0.46772814	-1.100261	-1.0654361	-0.18213081	0.28697634	-0.96993783	1.8342223	2.9640136	1.0775571	0.8096568	0.8435745	1.0689892	1.1932423	1.1900859	0.80455756	1.0978153	-0.42384225	NA	-0.34222707	-0.31144434	1.0689892	0.28578016	0.088139474	0.111751765	-0.486	-2.322	-0.285	-0.35926262	1.025
DR_0212	0.226991104	-0.416524446	0.093034915	-0.28152239	-0.427553698	-0.167021185	0.052811383	-0.689011	1.5223846	1.6434364	1.9359193	2.3005395	2.4781313	2.8206363	2.4597964	2.597087	2.6882048	2.625112	3.1010876	2.6299777	2.6452537	2.6787434	2.6208816	0.05168152	-0.016289711	-0.44833326	-0.31912708	0.23849201	0.09620571	-0.4976349	-0.72052383	-0.06550121	-0.012005806	-0.010838509	0.000338	-0.16955757	-0.15365314	-0.96992965	-0.5067053	-0.4976349	1.920557	1.5528746	2.744992	1.2642472	0.65470797	0.84921587	1.1464586	1.63652	-0.5308615	-0.062037967	0.318779	0.7902241	1.2642472	1.1247292	0.2047724	0.35577062	-0.336	-0.193	-0.573	0.5309024	0.884
DR_0213	-0.020473069	0.205739036	-0.195581568	-0.07806175	-0.415433732	-0.044256676	-0.036541131	-0.928675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.738	0.47	-0.578	NA	0.975
DR_0214	-0.058440386	0.215790027	0.005599396	0.106730775	-0.41169031	0.768132003	0.019510425	-0.921892	0.23235035	0.3269539	0.34476614	0.18787432	-0.03105545	0.47054863	0.3914156	0.32564926	0.4565215	0.639966	0.48276424	0.36249208	0.5636215	0.22978497	0.075920105	0.37945366	0.56131506	1.2306309	1.051805	0.15027714	0.2848959	0.096579075	-0.2254467	-1.0577936	-0.92299175	-1.1457486	-0.8377285	-0.49428654	-0.8504276	-0.96994906	-1.0574565	0.096579075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.031	-2.273	-0.377	NA	1.479
DR_0215	-0.06778473	0.044358995	0.047530171	0.396232531	0.084899439	0.088884042	0.211250296	-0.154848	2.2803411	2.046471	2.188477	2.330206	1.8633728	1.6762819	1.6117663	1.7881546	2.8639345	1.2714868	2.7730904	2.7200322	2.7421503	2.858717	2.8181348	0.107987404	-0.16969585	0.12390089	-0.09635162	-0.2199955	-0.11343956	-0.33043766	-0.14605427	0.061073303	-0.22296333	-0.10784674	-0.10819769	-0.37485123	0.03067398	-0.96992219	-0.22419643	-0.33043766	-1.1486642	-0.38584042	-0.48566973	-0.17087835	-0.49834102	-0.42708832	-1.5118885	-0.84143865	-0.45750687	NA	-0.25570372	-0.18578494	-0.17087835	-0.18079862	0.03245777	-0.41259012	0.053	-1.126	-0.48	-0.5056764	0.717
DR_0216	0.313345011	0.146019908	0.268646937	0.517067251	0.2480341	-0.043286586	-0.204261804	-0.0966908	2.1438274	2.1697092	2.2537622	2.2286844	1.9109936	1.8754416	1.7970371	1.9306097	2.9932323	3.0517855	2.97791	2.8453093	2.8987179	2.9679813	3.0147095	1.7726097	1.9127884	1.9099536	1.8496385	1.7618217	1.8123627	1.3346319	1.3333216	1.9105225	2.0470467	2.278308	2.3405647	2.0148315	1.9851074	-0.96993784	2.0172348	1.3346319	-0.8722532	-0.38671964	-0.37529916	-0.09925911	-0.4080612	-0.54470927	-1.0637727	-0.8140427	-0.4267959	-0.000559968	-0.21465497	-0.17732549	-0.09925911	-0.18545792	-0.122526795	-0.14717391	0.194	-0.874	-0.258	-0.42860565	0.942
DR_0217	0.111355585	-0.201298994	0.129463795	-0.33766033	0.139171663	0.029372877	-0.305836118	-0.0392318	1.1914511	1.0456419	1.6223602	1.8089437	1.1571836	0.6810427	0.77179146	1.0486507	1.965066	1.7236953	0.8726587	1.4913454	1.6317358	1.2172308	1.3114672	3.7461147	3.4145193	2.9137158	3.2466478	3.2736316	3.42664	3.671811	3.6851916	3.669499	3.6168609	3.7302775	3.709848	3.2764378	3.7782526	-0.9699222	4.008294	3.671811	-1.6003153	-1.2150248	-1.2624764	-0.7536557	-1.2587786	-1.3068008	-1.1011504	-1.1385105	-0.34614095	0.158459144	-0.2083435	-0.18098274	-0.7536557	1.0737373	0.3539718	0.009835482	0.356	-0.519	-0.358	-0.27240685	0.999
DR_0218	0.016886766	-0.054745873	0.160361078	0.335384165	-0.261970446	0.316332108	-0.201345242	-0.162632	0.036564827	0.20547485	0.38411236	0.2673769	0.22004318	0.43083382	0.43206596	0.45426083	-0.29111052	-0.30347443	0.5657854	0.4648857	0.31212807	0.38845825	0.2964573	-0.7963557	-1.1207657	-0.9895649	-1.1361284	-0.030162811	-0.24729729	0.6730037	-0.06559515	0.3890977	0.6818199	0.61135864	0.96908855	0.50089025	0.48528194	-0.96995294	0.3229456	0.6730037	0.01671815	-0.095173895	-0.2204123	0.10673255	-0.13286793	-0.06923252	-0.53447217	-0.32666153	0.71266484	NA	-0.05354923	-0.1706363	0.10673255	0.51844496	-0.17049226	0.089660436	NA	NA	-0.257	0.6618074	1.227
DR_0219	-1.398636613	-1.140051886	-0.639571931	-0.6287412	0.179465313	-1.107950868	-0.125559745	-0.592632	0.4345188	0.40365982	1.2805405	1.3390703	0.6104851	0.2868786	0.2102232	0.5490532	0.3863039	0.4786787	-0.00150013	-0.063687325	0.07633495	0.111501694	0.15168858	0.48719215	0.49656868	0.55930376	0.74841404	0.29662704	0.33680534	0.09616947	0.072021484	1.0142918	1.0560226	0.50602865	0.5102501	0.9697666	0.92510605	-0.96993785	0.17385578	0.09616947	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145532036	NA	NA	NA	NA	NA	NA	NA	-1	-0.36	NA	NA
DR_0220	-0.240887384	0.172737722	-0.166059297	-0.217637788	0.3843169	-0.791433676	-0.086886763	-0.560859	-0.5383949	-0.6646118	-0.92172146	-0.4487238	-0.5595503	-0.6036186	-0.78496265	-0.67698765	-0.40055466	0.03624487	-0.32079792	-0.7008381	-0.5439701	-0.6015196	-0.49133778	2.3666716	1.9253111	1.5933647	1.8004284	2.0840206	1.9269104	1.7951708	2.0684986	1.8116741	1.6261234	2.2166405	2.1745062	1.4412737	1.5991478	-0.96992221	2.5426865	1.7951708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.123	NA	-0.119	NA	1.243
